RuleID,RuleType,FromClassName,FromAssetGroupCode,FROMASSETGROUP,FromAssetTypeCode,FROMASSETTYPE,FromTerminal,ToClassName,ToAssetGroupCode,TOASSETGROUP,ToAssetTypeCode,TOASSETTYPE,ToTerminal,ViaClassName,ViaAssetGroupCode,ViaAssetGroup,ViaAssetTypeCode,ViaAssetType,ViaTerminal
2311,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:Low,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2308,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,140,Cabinet Single Phase,,,,,,,
2309,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2310,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
2312,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,790,Pad Mounted Step Single Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,140,Cabinet Single Phase,,,,,,,
2313,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,141,Cabinet Three Phase,,,,,,,
2314,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,143,Station Three Phase,,,,,,,
2316,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:Low,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,143,Station Three Phase,,,,,,,
2315,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2317,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:Low,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2321,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:Low,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2318,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,141,Cabinet Three Phase,,,,,,,
2319,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2320,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
2329,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:Low,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2330,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:Low,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2322,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,140,Cabinet Single Phase,,,,,,,
2323,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,142,Station Single Phase,,,,,,,
2324,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,161,Overhead Three Phase,,,,,,,
2325,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2326,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2327,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
2328,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:High,meh.unadmin.ElectricLine,10,Medium Voltage Connector,180,Single Phase,,,,,,,
2337,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:Low,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2338,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:Low,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2331,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,141,Cabinet Three Phase,,,,,,,
2332,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,143,Station Three Phase,,,,,,,
2333,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2334,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2335,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
2336,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:High,meh.unadmin.ElectricLine,10,Medium Voltage Connector,181,Three Phase,,,,,,,
1948,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,103,Electric Handhole,81,Handhole,,meh.unadmin.StructureLine,101,Electric Duct,41,Duct,,,,,,,
1949,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,103,Electric Handhole,81,Handhole,,meh.unadmin.StructureLine,102,Electric Duct Bank,81,Duct Bank,,,,,,,
1950,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,104,Electric Junction Box,121,Junction Box,,meh.unadmin.StructureLine,101,Electric Duct,41,Duct,,,,,,,
1951,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,104,Electric Junction Box,121,Junction Box,,meh.unadmin.StructureLine,102,Electric Duct Bank,81,Duct Bank,,,,,,,
1952,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,105,Electric Manhole,161,Manhole,,meh.unadmin.StructureLine,101,Electric Duct,41,Duct,,,,,,,
1953,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,105,Electric Manhole,161,Manhole,,meh.unadmin.StructureLine,102,Electric Duct Bank,81,Duct Bank,,,,,,,
1954,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,110,Electric Vault,361,Vault,,meh.unadmin.StructureLine,101,Electric Duct,41,Duct,,,,,,,
1955,JunctionEdgeConnectivity,meh.unadmin.StructureJunction,110,Electric Vault,361,Vault,,meh.unadmin.StructureLine,102,Electric Duct Bank,81,Duct Bank,,,,,,,
